imdbID,title,year,genre,genres_list,plot,poster,rating,director,actors,runtime
tt0477347,Night at the Museum,2006,"Adventure, Comedy, Family",Adventure|Comedy|Family,"In New York, unemployed and divorced Larry Daley is a complete loser. His son Nick is very disappointed with his father who is going to be evicted. Larry accepts the job of night watchman in the Museum of Natural History and takes the place of three old security guards that have just retired in order to raise some money and pay his bills. On his first shift, Larry soon realizes that everything at the museum is not as it seems as the statues begin to come to life after the sun sets. The Museum transforms into complete chaos with the inexperienced Larry in charge as he learns that an old Egyptian stone that came to the Museum in 1950 brings these statues to life until dawn. When Larry brings his son to spend a night with him, the three old guards break into the Museum to try to steal the magical stone. Larry organizes all the historic characters to help him stop the criminals and save the museum.",https://m.media-amazon.com/images/M/MV5BNGMyYjYyZDAtNzRiZC00ZjRkLTkwYjktODkxODQzNTFiMTVmXkEyXkFqcGc@._V1_SX300.jpg,6.5,Shawn Levy,"Ben Stiller, Carla Gugino, Ricky Gervais",108 min
tt2704998,Game Night,2018,"Action, Adventure, Comedy",Action|Adventure|Comedy,"Married competitive gamer couple Max and Annie are trying to have a child, but their attempts are unsuccessful due to Max's stress surrounding his feelings of inadequacy when compared to his successful, attractive brother Brooks. During Max and Annie's routine weekend game night with their friends Ryan, and married couple Kevin and Michelle, Brooks shows up Max by arriving in a Corvette Stingray (Max's dream car) and sharing an embarrassing childhood story about Max. Brooks offers to host the next game night at a house he's renting while he's in town. Meanwhile, Max and Annie are trying to keep their game nights secret from their neighbor Gary, an awkward police officer after his divorce from their friend Debbie..",https://m.media-amazon.com/images/M/MV5BMjI3ODkzNDk5MF5BMl5BanBnXkFtZTgwNTEyNjY2NDM@._V1_SX300.jpg,6.9,"John Francis Daley, Jonathan Goldstein","Jason Bateman, Rachel McAdams, Kyle Chandler",100 min
tt1078912,Night at the Museum: Battle of the Smithsonian,2009,"Adventure, Comedy, Family",Adventure|Comedy|Family,"Ben Stiller returns as night watchman Larry Daily, now a successful business man, who gets back to the museum just in time to find that he needs to get his friends out of trouble. This new installment takes us to the Smithsonian, and introduces us to new characters, such as Amelia Earhart, General Custer, and many more!",https://m.media-amazon.com/images/M/MV5BY2E0NTRjMDEtMWI3NS00YTRmLTg4NmEtNzIxZjQ3YWM2NDQxXkEyXkFqcGc@._V1_SX300.jpg,6.0,Shawn Levy,"Ben Stiller, Owen Wilson, Amy Adams",105 min
tt0389722,30 Days of Night,2007,"Horror, Thriller",Horror|Thriller,"This is the story of an isolated Alaskan town that is plunged into darkness for a month each year when the sun sinks below the horizon. As the last rays of light fade, the town is attacked by a bloodthirsty gang of vampires bent on an uninterrupted orgy of destruction. Only the small town's husband-and-wife Sheriff team stand between the survivors and certain destruction.",https://m.media-amazon.com/images/M/MV5BZWVjOTM3NmItZjU1Mi00YTVjLTlkM2YtNTJlYjI2YzUyNmUxXkEyXkFqcGc@._V1_SX300.jpg,6.6,David Slade,"Josh Hartnett, Melissa George, Danny Huston",113 min
tt9639470,Last Night in Soho,2021,"Drama, Horror, Mystery",Drama|Horror|Mystery,"In acclaimed director Edgar Wright's psychological thriller, Eloise, an aspiring fashion designer, is mysteriously able to enter the 1960s where she encounters a dazzling wannabe singer, Sandie. But the glamour is not all it appears to be and the dreams of the past start to crack and splinter into something far darker.",https://m.media-amazon.com/images/M/MV5BODdhZjBmZTEtZmQyMy00NWY5LWJiMWQtODhjODFkZWZlMjMyXkEyXkFqcGc@._V1_SX300.jpg,7.0,Edgar Wright,"Thomasin McKenzie, Anya Taylor-Joy, Matt Smith",116 min
tt1279935,Date Night,2010,"Comedy, Crime, Romance",Comedy|Crime|Romance,"Phil and Claire Foster are a couple who have been married for several years. Their days consists of them taking care of their children and going to work and coming home and going to bed. But they find time to have a date night wherein they go out and spend some time together. When another couple they know announce that they're separating because they're in a rut, Phil feels that he and Claire could be too. So when date night comes Phil decides to do something different. So they go into the city and try to get into a new popular restaurant. But when it's full and still wanting to do this, Phil decides to take the reservation of a couple who doesn't show up. While they're having dinner two men approach them and instructs them to stand up and go with them. They think the men are with the restaurant and want to talk to them about taking someone else's reservation. But it appears the couple whose reservation they took crossed someone and the two men work for this person. The men are after something, but whatever it is they don't have it.",https://m.media-amazon.com/images/M/MV5BYjVjMzIyZTgtMjQwZS00ODA1LTllY2YtZDhkNjA1OTQ3NjliXkEyXkFqcGc@._V1_SX300.jpg,6.3,Shawn Levy,"Steve Carell, Tina Fey, Mark Wahlberg",88 min
tt0063350,Night of the Living Dead,1968,"Horror, Thriller",Horror|Thriller,"Barbra and Johnny visit their father's grave in a remote cemetery when they are suddenly set upon by zombies. Barbra manages to get away and takes refuge in what seems to be an abandoned farm house. She is soon joined by Ben who stopped at the house in need of gas. Beset by the walking dead all around them Ben does his best to secure the doors and windows. The news reports are grim however with creatures returning to life everywhere. Barbra and Ben are surprised when they realize there are 5 people hiding out in the basement: Harry, Helen and Karen Cooper; and a young couple, Tom and Judy. Dissensions sets in almost immediately with Harry Cooper wanting to be in charge. As their situation deteriorates, their chances of surviving the night lessen minute by minute.",https://m.media-amazon.com/images/M/MV5BZGMyZTA0MWEtZjczMS00ZDE5LTk1OTQtNmIxNGYzNDA2NDVhXkEyXkFqcGc@._V1_SX300.jpg,7.8,George A. Romero,"Duane Jones, Judith O'Dea, Karl Hardman",96 min
tt2692250,Night at the Museum: Secret of the Tomb,2014,"Adventure, Comedy, Family",Adventure|Comedy|Family,"At the Museum of Natural History, there's a new exhibit being unveiled. Larry Daley, who manages the night exhibit where the exhibits come to life because of the Tablet of Ahkmenrah, is in charge of the presentation. But when the exhibits go awry, Larry finds himself in trouble. He learns the Tablet is corroding so he does some research and learns that Cecil, the former museum guard, was at the site when the Tablet was discovered. He tells Larry they were warned if they remove it could mean the end. Larry realizes it means the end of the magic. He talks to Ahkmenrah who says that he doesn't know anything. Only his father the Pharaoh knows the Tablet's secrets. He learns that the Pharaoh was sent to the London museum. So he convinces Dr. McPhee, the museum curator, to help send him to London. He takes Ahkmenrah with him but some of the others tag along, like Teddy Roosevelt, Attila, Octavius, and Jedediah.",https://m.media-amazon.com/images/M/MV5BMjI1MzM2ODEyMV5BMl5BanBnXkFtZTgwNTIzODAwMzE@._V1_SX300.jpg,6.2,Shawn Levy,"Ben Stiller, Robin Williams, Owen Wilson",98 min
tt14966898,Late Night with the Devil,2023,Horror,Horror,"A live television broadcast in 1977 goes horribly wrong, unleashing evil into the nation's living rooms.",https://m.media-amazon.com/images/M/MV5BYTRiNWZlNGMtOTUwZi00ZjE4LWE1ZjEtNWE4MGQ2ZGU5NDliXkEyXkFqcGc@._V1_SX300.jpg,7.0,"Cameron Cairnes, Colin Cairnes","David Dastmalchian, Laura Gordon, Ian Bliss",93 min
tt12003946,Violent Night,2022,"Action, Comedy, Thriller",Action|Comedy|Thriller,"A team of elite mercenaries breaks into a wealthy family compound on Christmas Eve, taking everyone inside hostage. But the team isn't prepared for a surprise combatant: Santa Claus is on the grounds, and he's about to show why this Nick is no saint.",https://m.media-amazon.com/images/M/MV5BZmE5ODNmODYtNDg0MC00ZDc4LWEyZmItNTQ2MGQ5MGQxMzllXkEyXkFqcGc@._V1_SX300.jpg,6.7,Tommy Wirkola,"David Harbour, John Leguizamo, Beverly D'Angelo",112 min
tt0076759,Star Wars: Episode IV - A New Hope,1977,"Action, Adventure, Fantasy",Action|Adventure|Fantasy,"The Imperial Forces, under orders from cruel Darth Vader, hold Princess Leia hostage in their efforts to quell the rebellion against the Galactic Empire. Luke Skywalker and Han Solo, captain of the Millennium Falcon, work together with the companionable droid duo R2-D2 and C-3PO to rescue the beautiful princess, help the Rebel Alliance and restore freedom and justice to the Galaxy.",https://m.media-amazon.com/images/M/MV5BOGUwMDk0Y2MtNjBlNi00NmRiLTk2MWYtMGMyMDlhYmI4ZDBjXkEyXkFqcGc@._V1_SX300.jpg,8.6,George Lucas,"Mark Hamill, Harrison Ford, Carrie Fisher",121 min
tt0080684,Star Wars: Episode V - The Empire Strikes Back,1980,"Action, Adventure, Fantasy",Action|Adventure|Fantasy,"Luke Skywalker, Han Solo, Princess Leia and Chewbacca face attack by the Imperial forces and its AT-AT walkers on the ice planet Hoth. While Han and Leia escape in the Millennium Falcon, Luke travels to Dagobah in search of Yoda. Only with the Jedi Master's help will Luke survive when the Dark Side of the Force beckons him into the ultimate duel with Darth Vader.",https://m.media-amazon.com/images/M/MV5BMTkxNGFlNDktZmJkNC00MDdhLTg0MTEtZjZiYWI3MGE5NWIwXkEyXkFqcGc@._V1_SX300.jpg,8.7,Irvin Kershner,"Mark Hamill, Harrison Ford, Carrie Fisher",124 min
tt0086190,Star Wars: Episode VI - Return of the Jedi,1983,"Action, Adventure, Fantasy",Action|Adventure|Fantasy,"Luke Skywalker battles Jabba the Hutt and Darth Vader to save his comrades in the Rebel Alliance and triumph over the Galactic Empire. Han Solo and Princess Leia reaffirm their love, and team with Chewbacca, Lando Calrissian, the Ewoks, and droids C-3PO and R2-D2 to aid in the disruption of the Dark Side, and the defeat of the evil emperor.",https://m.media-amazon.com/images/M/MV5BNWEwOTI0MmUtMGNmNy00ODViLTlkZDQtZTg1YmQ3MDgyNTUzXkEyXkFqcGc@._V1_SX300.jpg,8.3,Richard Marquand,"Mark Hamill, Harrison Ford, Carrie Fisher",131 min
tt2488496,Star Wars: Episode VII - The Force Awakens,2015,"Action, Adventure, Sci-Fi",Action|Adventure|Sci-Fi,"30 years after the defeat of Darth Vader and the Empire, Rey, a scavenger from the planet Jakku, finds a BB-8 droid that knows the whereabouts of the long lost Luke Skywalker. Rey, as well as a rogue stormtrooper and two smugglers, are thrown into the middle of a battle between the Resistance and the daunting legions of the First Order.",https://m.media-amazon.com/images/M/MV5BOTAzODEzNDAzMl5BMl5BanBnXkFtZTgwMDU1MTgzNzE@._V1_SX300.jpg,7.7,J.J. Abrams,"Daisy Ridley, John Boyega, Oscar Isaac",138 min
tt0120915,Star Wars: Episode I - The Phantom Menace,1999,"Action, Adventure, Fantasy",Action|Adventure|Fantasy,"The evil Trade Federation, led by Nute Gunray is planning to take over the peaceful world of Naboo. Jedi Knights Qui-Gon Jinn and Obi-Wan Kenobi are sent to confront the leaders. But not everything goes to plan. The two Jedi escape, and along with their new Gungan friend, Jar Jar Binks head to Naboo to warn Queen Amidala, but droids have already started to capture Naboo and the Queen is not safe there. Eventually, they land on Tatooine, where they become friends with a young boy known as Anakin Skywalker. Qui-Gon is curious about the boy, and sees a bright future for him. The group must now find a way of getting to Coruscant and to finally solve this trade dispute, but there is someone else hiding in the shadows. Are the Sith really extinct? Is the Queen really who she says she is? And what's so special about this young boy?",https://m.media-amazon.com/images/M/MV5BODVhNGIxOGItYWNlMi00YTA0LWI3NTctZmQxZGUwZDEyZWI4XkEyXkFqcGc@._V1_SX300.jpg,6.5,George Lucas,"Ewan McGregor, Liam Neeson, Natalie Portman",136 min
tt0121766,Star Wars: Episode III - Revenge of the Sith,2005,"Action, Adventure, Fantasy",Action|Adventure|Fantasy,"Nearly three years have passed since the beginning of the Clone Wars. The Republic, with the help of the Jedi, take on Count Dooku and the Separatists. With a new threat rising, the Jedi Council sends Obi-Wan Kenobi and Anakin Skywalker to aid the captured Chancellor. Anakin feels he is ready to be promoted to Jedi Master. Obi-Wan is hunting down the Separatist General, Grievous. When Anakin has future visions of pain and suffering coming Padmé's way, he sees Master Yoda for counsel. When Darth Sidious executes Order 66, it destroys most of all the Jedi have built. Experience the birth of Darth Vader. Feel the betrayal that leads to hatred between two brothers. And witness the power of hope.",https://m.media-amazon.com/images/M/MV5BNTc4MTc3NTQ5OF5BMl5BanBnXkFtZTcwOTg0NjI4NA@@._V1_SX300.jpg,7.7,George Lucas,"Hayden Christensen, Natalie Portman, Ewan McGregor",140 min
tt0121765,Star Wars: Episode II - Attack of the Clones,2002,"Action, Adventure, Fantasy",Action|Adventure|Fantasy,"Ten years after the invasion of Naboo, the Galactic Republic is facing a Separatist movement and the former queen and now Senator Padmé Amidala travels to Coruscant to vote on a project to create an army to help the Jedi to protect the Republic. Upon arrival, she escapes from an attempt to kill her, and Obi-Wan Kenobi and his Padawan Anakin Skywalker are assigned to protect her. They chase the shape-shifter Zam Wessell but she is killed by a poisoned dart before revealing who hired her. The Jedi Council assigns Obi-Wan Kenobi to discover who has tried to kill Amidala and Anakin to protect her in Naboo. Obi-Wan discovers that the dart is from the planet Kamino, and he heads to the remote planet. He finds an army of clones that has been under production for years for the Republic and that the bounty hunter Jango Fett was the matrix for the clones. Meanwhile Anakin and Amidala fall in love with each other, and he has nightmarish visions of his mother. They travel to his home planet, Tatooine, to see his mother, and he discovers that she has been abducted by Tusken Raiders. Anakin finds his mother dying, and he kills all the Tusken tribe, including the women and children. Obi-Wan follows Jango Fett to the planet Geonosis where he discovers who is behind the Separatist movement. He transmits his discoveries to Anakin since he cannot reach the Jedi Council. Who is the leader of the Separatist movement? Will Anakin receive Obi-Wan's message? And will the secret love between Anakin and Amidala succeed?",https://m.media-amazon.com/images/M/MV5BNTgxMjY2YzUtZmVmNC00YjAwLWJlODMtNDBhNzllNzIzMjgxXkEyXkFqcGc@._V1_SX300.jpg,6.6,George Lucas,"Hayden Christensen, Natalie Portman, Ewan McGregor",142 min
